Episode,Reward
0,-4327.688925
1,-4327.688925
2,-4327.688925
3,-4327.688925
4,-4327.688925
5,-4327.688925
6,-4327.688925
7,-4327.688925
8,-4327.688925
9,-4327.688925
10,-4327.688925
11,-4327.688925
12,-4327.688925
13,-4327.688925
14,-4327.688925
15,-4327.688925
16,-4327.688925
17,-4327.688925
18,-4327.688925
19,-4327.688925
20,-4327.688925
21,-4327.688925
22,-4327.688925
23,-4327.688925
24,-4327.688925
25,-4327.688925
26,-4327.688925
27,-4327.688925
28,-4327.688925
29,-4327.688925
30,-4327.688925
31,-4327.688925
32,-4327.688925
33,-4327.688925
34,-4327.688925
35,-4327.688925
36,-4327.688925
37,-4327.688925
38,-4327.688925
39,-4327.688925
40,-4327.688925
41,-4327.688925
42,-4327.688925
43,-4327.688925
44,-4327.688925
45,-4327.688925
46,-4327.688925
47,-4327.688925
48,-4327.688925
49,-4327.688925
50,-4327.688925
51,-4327.688925
52,-4327.688925
53,-4327.688925
54,-4327.688925
55,-4327.688925
56,-4327.688925
57,-4327.688925
58,-4327.688925
59,-4327.688925
60,-4327.688925
61,-4327.688925
62,-4327.688925
63,-4327.688925
64,-4327.688925
65,-4327.688925
66,-4327.688925
67,-4327.688925
68,-4327.688925
69,-4327.688925
70,-4327.688925
71,-4327.688925
72,-4327.688925
73,-4327.688925
74,-4327.688925
75,-4327.688925
76,-4327.688925
77,-4327.688925
78,-4327.688925
79,-4327.688925
80,-4327.688925
81,-4327.688925
82,-4327.688925
83,-4327.688925
84,-4327.688925
85,-4327.688925
86,-4327.688925
87,-4327.688925
88,-4327.688925
89,-4327.688925
90,-4327.688925
91,-4327.688925
92,-4327.688925
93,-4327.688925
94,-4327.688925
95,-4327.688925
96,-4327.688925
97,-4327.688925
98,-4327.688925
99,-4327.688925
100,-4327.688925
101,-4327.688925
102,-4327.688925
103,-4327.688925
104,-4327.688925
105,-4327.688925
106,-4327.688925
107,-4327.688925
108,-4327.688925
109,-4327.688925
110,-4327.688925
111,-4327.688925
112,-4327.688925
113,-4327.688925
114,-4327.688925
115,-4327.688925
116,-4327.688925
117,-4327.688925
118,-4327.688925
119,-4327.688925
120,-4327.688925
121,-4327.688925
122,-4327.688925
123,-4327.688925
124,-4327.688925
125,-4327.688925
126,-4327.688925
127,-4327.688925
128,-4327.688925
129,-4327.688925
130,-4327.688925
131,-4327.688925
132,-4327.688925
