Episode,Reward
0,-297.577967
1,-297.577967
2,-297.577967
3,-297.577967
4,-297.577967
5,-297.577967
6,-297.577967
7,-297.577967
8,-297.577967
9,-297.577967
10,-297.577967
11,-297.577967
12,-297.577967
13,-297.577967
14,-297.577967
15,-297.577967
16,-297.577967
17,-297.577967
18,-297.577967
19,-297.577967
20,-297.577967
21,-297.577967
22,-297.577967
23,-297.577967
24,-297.577967
25,-297.577967
26,-297.577967
27,-297.577967
28,-297.577967
29,-297.577967
30,-297.577967
31,-297.577967
32,-297.577967
33,-297.577967
34,-297.577967
35,-297.577967
36,-297.577967
37,-297.577967
38,-297.577967
39,-297.577967
40,-297.577967
41,-297.577967
42,-297.577967
43,-297.577967
44,-297.577967
45,-297.577967
46,-297.577967
47,-297.577967
48,-297.577967
49,-297.577967
50,-297.577967
51,-297.577967
52,-297.577967
53,-297.577967
54,-297.577967
55,-297.577967
56,-297.577967
57,-297.577967
58,-297.577967
59,-297.577967
60,-297.577967
61,-297.577967
62,-297.577967
63,-297.577967
64,-297.577967
65,-297.577967
66,-297.577967
67,-297.577967
68,-297.577967
69,-297.577967
70,-297.577967
71,-297.577967
72,-297.577967
73,-297.577967
74,-297.577967
75,-297.577967
76,-297.577967
77,-297.577967
78,-297.577967
79,-297.577967
80,-297.577967
81,-297.577967
82,-297.577967
83,-297.577967
84,-297.577967
85,-297.577967
86,-297.577967
87,-297.577967
88,-297.577967
89,-297.577967
90,-297.577967
91,-297.577967
92,-297.577967
93,-297.577967
94,-297.577967
95,-297.577967
96,-297.577967
97,-297.577967
98,-297.577967
99,-297.577967
100,-297.577967
101,-297.577967
102,-297.577967
103,-297.577967
104,-297.577967
105,-297.577967
106,-297.577967
107,-297.577967
108,-297.577967
109,-297.577967
110,-297.577967
111,-297.577967
112,-297.577967
113,-297.577967
114,-297.577967
115,-297.577967
116,-297.577967
117,-297.577967
118,-297.577967
119,-297.577967
120,-297.577967
121,-297.577967
122,-297.577967
123,-297.577967
124,-297.577967
125,-297.577967
126,-297.577967
127,-297.577967
128,-297.577967
129,-297.577967
130,-297.577967
131,-297.577967
132,-297.577967
133,-297.577967
134,-297.577967
135,-297.577967
136,-297.577967
137,-297.577967
138,-297.577967
139,-297.577967
140,-297.577967
141,-297.577967
142,-297.577967
143,-297.577967
144,-297.577967
145,-297.577967
146,-297.577967
147,-297.577967
148,-297.577967
149,-297.577967
150,-297.577967
151,-297.577967
152,-297.577967
153,-297.577967
154,-297.577967
155,-297.577967
156,-297.577967
157,-297.577967
158,-297.577967
159,-297.577967
160,-297.577967
161,-297.577967
162,-297.577967
163,-297.577967
164,-297.577967
165,-297.577967
166,-297.577967
167,-297.577967
168,-297.577967
169,-297.577967
170,-297.577967
171,-297.577967
172,-297.577967
173,-297.577967
174,-297.577967
175,-297.577967
176,-297.577967
177,-297.577967
178,-297.577967
179,-297.577967
180,-297.577967
181,-297.577967
182,-297.577967
183,-297.577967
184,-297.577967
185,-297.577967
186,-297.577967
187,-297.577967
188,-297.577967
189,-297.577967
190,-297.577967
191,-297.577967
192,-297.577967
193,-297.577967
194,-297.577967
195,-297.577967
196,-297.577967
197,-297.577967
198,-297.577967
199,-297.577967
200,-297.577967
201,-297.577967
202,-297.577967
203,-297.577967
204,-297.577967
205,-297.577967
206,-297.577967
207,-297.577967
208,-297.577967
209,-297.577967
210,-297.577967
211,-297.577967
212,-297.577967
213,-297.577967
214,-297.577967
215,-297.577967
216,-297.577967
217,-297.577967
218,-939.726963
219,-939.726963
220,-939.726963
221,-939.726963
222,-939.726963
223,-939.726963
224,-939.726963
225,-939.726963
226,-939.726963
227,-939.726963
228,-939.726963
229,-939.726963
230,-939.726963
231,-939.726963
232,-939.726963
233,-939.726963
234,-939.726963
235,-939.726963
236,-939.726963
237,-939.726963
238,-939.726963
239,-939.726963
240,-939.726963
241,-939.726963
242,-939.726963
243,-939.726963
244,-939.726963
245,-939.726963
246,-939.726963
247,-939.726963
248,-939.726963
249,-939.726963
250,-939.726963
251,-939.726963
252,-939.726963
253,-939.726963
254,-939.726963
255,-939.726963
256,-939.726963
257,-939.726963
258,-939.726963
259,-939.726963
260,-939.726963
261,-939.726963
262,-939.726963
263,-939.726963
264,-939.726963
265,-939.726963
266,-939.726963
267,-939.726963
268,-939.726963
269,-939.726963
270,-939.726963
271,-939.726963
272,-939.726963
273,-939.726963
274,-939.726963
275,-939.726963
276,-939.726963
277,-939.726963
278,-939.726963
279,-939.726963
280,-939.726963
281,-939.726963
282,-939.726963
283,-939.726963
284,-939.726963
285,-939.726963
286,-939.726963
287,-939.726963
288,-939.726963
289,-939.726963
290,-939.726963
291,-939.726963
292,-939.726963
293,-939.726963
294,-939.726963
295,-939.726963
296,-939.726963
297,-939.726963
298,-939.726963
299,-939.726963
300,-939.726963
301,-939.726963
302,-939.726963
303,-939.726963
304,-939.726963
305,-939.726963
306,-939.726963
307,-939.726963
