Episode,Reward
0,-577.81518
1,-577.81518
2,-577.81518
3,-577.81518
4,-577.81518
5,-577.81518
6,-577.81518
7,-577.81518
8,-577.81518
9,-577.81518
10,-577.81518
11,-577.81518
12,-577.81518
13,-577.81518
14,-577.81518
15,-577.81518
16,-577.81518
17,-577.81518
18,-577.81518
19,-577.81518
20,-577.81518
21,-577.81518
22,-577.81518
23,-577.81518
24,-577.81518
25,-577.81518
26,-577.81518
27,-577.81518
28,-577.81518
29,-577.81518
30,-577.81518
31,-577.81518
32,-577.81518
33,-577.81518
34,-577.81518
35,-577.81518
36,-577.81518
37,-577.81518
38,-577.81518
39,-577.81518
40,-577.81518
41,-577.81518
42,-577.81518
43,-577.81518
44,-577.81518
45,-577.81518
46,-577.81518
47,-577.81518
48,-577.81518
49,-577.81518
50,-577.81518
51,-577.81518
52,-577.81518
53,-577.81518
54,-577.81518
55,-577.81518
56,-577.81518
57,-577.81518
58,-577.81518
59,-577.81518
60,-577.81518
61,-577.81518
62,-577.81518
63,-577.81518
64,-577.81518
65,-577.81518
66,-577.81518
67,-577.81518
68,-577.81518
69,-577.81518
70,-577.81518
71,-577.81518
72,-577.81518
73,-577.81518
74,-577.81518
75,-577.81518
76,-577.81518
77,-577.81518
78,-577.81518
79,-577.81518
80,-577.81518
81,-577.81518
82,-577.81518
83,-577.81518
84,-577.81518
85,-577.81518
86,-577.81518
87,-577.81518
88,-577.81518
89,-577.81518
90,-577.81518
91,-577.81518
92,-577.81518
93,-577.81518
94,-577.81518
95,-577.81518
96,-577.81518
97,-577.81518
98,-577.81518
99,-577.81518
100,-577.81518
101,-577.81518
102,-577.81518
103,-577.81518
104,-577.81518
105,-577.81518
106,-577.81518
107,-577.81518
108,-577.81518
109,-577.81518
110,-577.81518
111,-577.81518
112,-577.81518
113,-577.81518
114,-577.81518
115,-577.81518
116,-577.81518
117,-577.81518
118,-577.81518
119,-577.81518
120,-577.81518
121,-577.81518
122,-577.81518
123,-577.81518
124,-577.81518
125,-577.81518
126,-577.81518
127,-577.81518
128,-577.81518
129,-577.81518
130,-577.81518
131,-577.81518
132,-577.81518
133,-577.81518
134,-577.81518
135,-577.81518
136,-577.81518
137,-577.81518
138,-577.81518
139,-577.81518
140,-577.81518
141,-577.81518
142,-577.81518
143,-577.81518
144,-577.81518
145,-577.81518
146,-577.81518
147,-577.81518
148,-577.81518
149,-577.81518
150,-577.81518
151,-577.81518
152,-577.81518
153,-577.81518
154,-577.81518
155,-577.81518
156,-577.81518
157,-577.81518
158,-577.81518
159,-577.81518
160,-577.81518
161,-577.81518
162,-577.81518
163,-577.81518
164,-577.81518
165,-577.81518
166,-577.81518
167,-577.81518
168,-577.81518
169,-577.81518
170,-577.81518
171,-577.81518
172,-577.81518
173,-577.81518
174,-577.81518
175,-577.81518
176,-577.81518
177,-577.81518
178,-577.81518
179,-577.81518
180,-577.81518
181,-577.81518
182,-577.81518
183,-577.81518
184,-577.81518
185,-577.81518
186,-577.81518
187,-577.81518
188,-577.81518
189,-577.81518
190,-577.81518
191,-577.81518
192,-577.81518
193,-577.81518
194,-577.81518
195,-577.81518
196,-577.81518
197,-577.81518
198,-577.81518
199,-577.81518
200,-577.81518
201,-577.81518
202,-577.81518
203,-577.81518
204,-577.81518
205,-577.81518
206,-577.81518
207,-577.81518
208,-577.81518
209,-577.81518
210,-577.81518
211,-577.81518
212,-577.81518
213,-577.81518
214,-577.81518
215,-577.81518
216,-577.81518
217,-577.81518
218,-1404.920191
219,-1404.920191
220,-1404.920191
221,-1404.920191
222,-1404.920191
223,-1404.920191
224,-1404.920191
225,-1404.920191
226,-1404.920191
227,-1404.920191
228,-1404.920191
229,-1404.920191
230,-1404.920191
231,-1404.920191
232,-1404.920191
233,-1404.920191
234,-1404.920191
235,-1404.920191
236,-1404.920191
237,-1404.920191
238,-1404.920191
239,-1404.920191
240,-1404.920191
241,-1404.920191
242,-1404.920191
243,-1404.920191
244,-1404.920191
245,-1404.920191
246,-1404.920191
247,-1404.920191
248,-1404.920191
249,-1404.920191
250,-1404.920191
251,-1404.920191
252,-1404.920191
253,-1404.920191
254,-1404.920191
255,-1404.920191
256,-1404.920191
257,-1404.920191
258,-1404.920191
259,-1404.920191
260,-1404.920191
261,-1404.920191
262,-1404.920191
263,-1404.920191
264,-1404.920191
265,-1404.920191
266,-1404.920191
267,-1404.920191
268,-1404.920191
269,-1404.920191
270,-1404.920191
271,-1404.920191
272,-1404.920191
273,-1404.920191
274,-1404.920191
275,-1404.920191
276,-1404.920191
277,-1404.920191
278,-1404.920191
279,-1404.920191
280,-1404.920191
281,-1404.920191
282,-1404.920191
283,-1404.920191
284,-1404.920191
285,-1404.920191
286,-1404.920191
287,-1404.920191
288,-1404.920191
289,-1404.920191
290,-1404.920191
291,-1404.920191
292,-1404.920191
293,-1404.920191
294,-1404.920191
295,-1404.920191
296,-1404.920191
297,-1404.920191
298,-1404.920191
299,-1404.920191
300,-1404.920191
301,-1404.920191
302,-1404.920191
303,-1404.920191
304,-1404.920191
305,-1404.920191
306,-1404.920191
307,-1404.920191
308,-1404.920191
309,-1404.920191
310,-1404.920191
311,-1404.920191
312,-1404.920191
313,-1404.920191
314,-1404.920191
315,-1404.920191
316,-1404.920191
317,-1404.920191
318,-1404.920191
319,-1404.920191
320,-1404.920191
321,-1404.920191
322,-1404.920191
323,-1404.920191
324,-1404.920191
325,-1404.920191
326,-1404.920191
327,-1404.920191
328,-1404.920191
329,-1404.920191
330,-1404.920191
331,-1404.920191
332,-1404.920191
333,-1404.920191
334,-1404.920191
335,-1404.920191
336,-1404.920191
337,-1404.920191
338,-1821.705594
339,-1821.705594
340,-1821.705594
341,-1821.705594
342,-1821.705594
343,-1821.705594
344,-1821.705594
345,-1821.705594
346,-1821.705594
347,-1821.705594
348,-1821.705594
349,-1821.705594
350,-1821.705594
351,-1821.705594
352,-1821.705594
353,-1821.705594
354,-1821.705594
355,-1821.705594
356,-1821.705594
357,-1821.705594
358,-1821.705594
359,-1821.705594
360,-1821.705594
361,-1821.705594
362,-1821.705594
363,-1821.705594
364,-1821.705594
365,-1821.705594
366,-1821.705594
367,-1821.705594
368,-1821.705594
369,-1821.705594
370,-1821.705594
