Episode,Reward
0,-1156.250597
1,-1156.250597
2,-1156.250597
3,-1156.250597
4,-1156.250597
5,-1156.250597
6,-1156.250597
7,-1156.250597
8,-1156.250597
9,-1156.250597
10,-1156.250597
11,-1156.250597
12,-1156.250597
13,-1156.250597
14,-1156.250597
15,-1156.250597
16,-1156.250597
17,-1156.250597
18,-1156.250597
19,-1156.250597
20,-1156.250597
21,-1156.250597
22,-1156.250597
23,-1156.250597
24,-1156.250597
25,-1156.250597
26,-1156.250597
27,-1156.250597
28,-1156.250597
29,-1156.250597
30,-1156.250597
31,-1156.250597
32,-1156.250597
33,-1156.250597
34,-1156.250597
35,-1156.250597
36,-1156.250597
37,-1156.250597
38,-1156.250597
39,-1156.250597
40,-1156.250597
41,-1156.250597
42,-1156.250597
43,-1156.250597
44,-1156.250597
45,-1156.250597
46,-1156.250597
47,-1156.250597
48,-1156.250597
49,-1156.250597
50,-1156.250597
51,-1156.250597
52,-1156.250597
53,-1156.250597
54,-1156.250597
55,-1156.250597
56,-1156.250597
57,-1156.250597
58,-1156.250597
59,-1156.250597
60,-1156.250597
61,-1156.250597
62,-1156.250597
63,-1156.250597
64,-1156.250597
65,-1156.250597
66,-1156.250597
67,-1156.250597
68,-1156.250597
69,-1156.250597
70,-1156.250597
71,-1156.250597
72,-1156.250597
73,-1156.250597
74,-1156.250597
75,-1156.250597
76,-1156.250597
77,-1156.250597
78,-1156.250597
79,-1156.250597
80,-1156.250597
81,-1156.250597
82,-1156.250597
83,-1156.250597
84,-1156.250597
85,-1156.250597
86,-1156.250597
87,-1156.250597
88,-1156.250597
89,-1156.250597
90,-1156.250597
91,-1156.250597
92,-1156.250597
93,-1156.250597
94,-1156.250597
95,-1156.250597
96,-1156.250597
97,-1156.250597
98,-1156.250597
99,-1156.250597
100,-1156.250597
101,-1156.250597
102,-1156.250597
103,-1156.250597
104,-1156.250597
105,-1156.250597
106,-1156.250597
107,-1156.250597
108,-1156.250597
109,-1156.250597
110,-1156.250597
111,-1156.250597
112,-1156.250597
113,-1156.250597
114,-1156.250597
115,-1156.250597
116,-1156.250597
117,-1156.250597
118,-1156.250597
119,-1156.250597
120,-1156.250597
121,-1156.250597
122,-1156.250597
123,-1156.250597
124,-1156.250597
125,-1156.250597
126,-1156.250597
127,-1156.250597
128,-1156.250597
129,-1156.250597
130,-1156.250597
131,-1156.250597
132,-1156.250597
133,-1156.250597
134,-1156.250597
135,-1156.250597
136,-1156.250597
137,-1156.250597
138,-1156.250597
139,-1156.250597
140,-1156.250597
141,-1156.250597
142,-1156.250597
143,-1156.250597
144,-1156.250597
145,-1156.250597
146,-1156.250597
147,-1156.250597
148,-1156.250597
149,-1156.250597
150,-1156.250597
151,-1156.250597
152,-1156.250597
153,-1156.250597
154,-1156.250597
155,-1156.250597
156,-1156.250597
157,-1156.250597
158,-1156.250597
159,-1156.250597
160,-1156.250597
161,-1156.250597
162,-1156.250597
163,-1156.250597
164,-1156.250597
165,-1156.250597
166,-1156.250597
167,-1156.250597
168,-1156.250597
169,-1156.250597
170,-1156.250597
171,-1156.250597
172,-1156.250597
173,-1156.250597
174,-1156.250597
175,-1156.250597
176,-1156.250597
177,-1156.250597
178,-1156.250597
179,-1156.250597
180,-1156.250597
181,-1156.250597
182,-1156.250597
183,-1156.250597
184,-1156.250597
185,-1156.250597
186,-1156.250597
187,-1156.250597
188,-1156.250597
189,-1156.250597
190,-1156.250597
191,-1156.250597
192,-1156.250597
193,-1156.250597
194,-1156.250597
195,-1156.250597
196,-1156.250597
197,-1156.250597
198,-1156.250597
199,-1156.250597
200,-1156.250597
201,-1156.250597
202,-1156.250597
203,-1156.250597
204,-1156.250597
205,-1156.250597
206,-1156.250597
207,-1156.250597
208,-1156.250597
209,-1156.250597
210,-1156.250597
211,-1156.250597
212,-1156.250597
213,-1156.250597
214,-1156.250597
215,-1156.250597
216,-1156.250597
217,-1156.250597
218,-1156.250597
219,-1051.5868
220,-1051.5868
221,-1051.5868
222,-1051.5868
223,-1051.5868
224,-1051.5868
225,-1051.5868
226,-1051.5868
227,-1051.5868
228,-1051.5868
229,-1051.5868
230,-1051.5868
231,-1051.5868
232,-1051.5868
233,-1051.5868
234,-1051.5868
235,-1051.5868
236,-1051.5868
237,-1051.5868
238,-1051.5868
239,-1051.5868
240,-1051.5868
241,-1051.5868
242,-1051.5868
243,-1051.5868
244,-1051.5868
245,-1051.5868
246,-1051.5868
247,-1051.5868
248,-1051.5868
249,-1051.5868
250,-1051.5868
251,-1051.5868
252,-1051.5868
253,-1051.5868
254,-1051.5868
255,-1051.5868
256,-1051.5868
257,-1051.5868
258,-1051.5868
259,-1051.5868
260,-1051.5868
261,-1051.5868
262,-1051.5868
263,-1051.5868
264,-1051.5868
265,-1051.5868
266,-1051.5868
267,-1051.5868
268,-1051.5868
269,-1051.5868
270,-1051.5868
271,-1051.5868
272,-1051.5868
273,-1051.5868
274,-1051.5868
275,-1051.5868
276,-1051.5868
277,-1051.5868
278,-1051.5868
