Episode,Reward
0,-527.620029
1,-527.620029
2,-527.620029
3,-527.620029
4,-527.620029
5,-527.620029
6,-527.620029
7,-527.620029
8,-527.620029
9,-527.620029
10,-527.620029
11,-527.620029
12,-527.620029
13,-527.620029
14,-527.620029
15,-527.620029
16,-527.620029
17,-527.620029
18,-527.620029
19,-527.620029
20,-527.620029
21,-527.620029
22,-527.620029
23,-527.620029
24,-527.620029
25,-527.620029
26,-527.620029
27,-527.620029
28,-527.620029
29,-527.620029
30,-527.620029
31,-527.620029
32,-527.620029
33,-527.620029
34,-527.620029
35,-527.620029
36,-527.620029
37,-527.620029
38,-527.620029
39,-527.620029
40,-527.620029
41,-527.620029
42,-527.620029
43,-527.620029
44,-527.620029
45,-527.620029
46,-527.620029
47,-527.620029
48,-527.620029
49,-527.620029
50,-527.620029
51,-527.620029
52,-527.620029
53,-527.620029
54,-527.620029
55,-527.620029
56,-527.620029
57,-527.620029
58,-527.620029
59,-527.620029
60,-527.620029
61,-527.620029
62,-527.620029
63,-527.620029
64,-527.620029
65,-527.620029
66,-527.620029
67,-527.620029
68,-527.620029
69,-527.620029
70,-527.620029
71,-527.620029
72,-527.620029
73,-527.620029
74,-527.620029
75,-527.620029
76,-527.620029
77,-527.620029
78,-527.620029
79,-527.620029
80,-527.620029
81,-527.620029
82,-527.620029
83,-527.620029
84,-527.620029
85,-527.620029
86,-527.620029
87,-527.620029
88,-527.620029
89,-527.620029
90,-527.620029
91,-527.620029
92,-527.620029
93,-527.620029
94,-527.620029
95,-527.620029
96,-527.620029
97,-527.620029
98,-527.620029
99,-527.620029
100,-527.620029
101,-527.620029
102,-527.620029
103,-527.620029
104,-527.620029
105,-527.620029
106,-527.620029
107,-527.620029
108,-527.620029
109,-527.620029
110,-527.620029
111,-527.620029
112,-527.620029
113,-527.620029
114,-527.620029
115,-527.620029
116,-527.620029
117,-527.620029
118,-527.620029
119,-527.620029
120,-527.620029
121,-527.620029
122,-527.620029
123,-527.620029
124,-527.620029
125,-527.620029
126,-527.620029
127,-527.620029
128,-527.620029
129,-527.620029
130,-527.620029
131,-527.620029
132,-527.620029
133,-527.620029
134,-527.620029
135,-527.620029
136,-527.620029
137,-527.620029
138,-527.620029
139,-527.620029
140,-527.620029
141,-527.620029
142,-527.620029
143,-527.620029
144,-527.620029
145,-527.620029
146,-527.620029
147,-527.620029
148,-527.620029
149,-527.620029
150,-527.620029
151,-527.620029
152,-527.620029
153,-527.620029
154,-527.620029
155,-527.620029
156,-527.620029
157,-527.620029
158,-527.620029
159,-527.620029
160,-527.620029
161,-527.620029
162,-527.620029
163,-527.620029
164,-527.620029
165,-527.620029
166,-527.620029
167,-527.620029
168,-527.620029
169,-527.620029
170,-527.620029
171,-527.620029
172,-527.620029
173,-527.620029
174,-527.620029
175,-527.620029
176,-527.620029
177,-527.620029
178,-527.620029
179,-527.620029
180,-527.620029
181,-527.620029
182,-527.620029
183,-527.620029
184,-527.620029
185,-527.620029
186,-527.620029
187,-527.620029
188,-527.620029
189,-527.620029
190,-527.620029
191,-527.620029
192,-527.620029
193,-527.620029
194,-527.620029
195,-527.620029
196,-527.620029
197,-527.620029
198,-527.620029
199,-527.620029
200,-527.620029
201,-527.620029
202,-527.620029
203,-527.620029
204,-527.620029
205,-527.620029
206,-527.620029
207,-527.620029
208,-527.620029
209,-527.620029
210,-527.620029
211,-527.620029
212,-527.620029
213,-527.620029
214,-527.620029
215,-527.620029
216,-527.620029
217,-527.620029
218,-1214.795943
219,-1214.795943
220,-1214.795943
221,-1214.795943
222,-1214.795943
223,-1214.795943
224,-1214.795943
225,-1214.795943
226,-1214.795943
227,-1214.795943
228,-1214.795943
229,-1214.795943
230,-1214.795943
231,-1214.795943
232,-1214.795943
233,-1214.795943
234,-1214.795943
235,-1214.795943
236,-1214.795943
237,-1214.795943
238,-1214.795943
239,-1214.795943
240,-1214.795943
241,-1214.795943
242,-1214.795943
243,-1214.795943
244,-1214.795943
245,-1214.795943
246,-1214.795943
247,-1214.795943
248,-1214.795943
249,-1214.795943
250,-1214.795943
251,-1214.795943
252,-1214.795943
253,-1214.795943
254,-1214.795943
255,-1214.795943
256,-1214.795943
257,-1214.795943
258,-1214.795943
259,-1214.795943
260,-1214.795943
261,-1214.795943
262,-1214.795943
263,-1214.795943
264,-1214.795943
265,-1214.795943
266,-1214.795943
267,-1214.795943
268,-1214.795943
269,-1214.795943
270,-1214.795943
271,-1214.795943
272,-1214.795943
273,-1214.795943
274,-1214.795943
275,-1214.795943
276,-1214.795943
277,-1214.795943
278,-1214.795943
279,-1214.795943
280,-1214.795943
281,-1214.795943
282,-1214.795943
283,-1214.795943
284,-1214.795943
285,-1214.795943
286,-1214.795943
287,-1214.795943
288,-1214.795943
289,-1214.795943
290,-1214.795943
291,-1214.795943
292,-1214.795943
293,-1214.795943
294,-1214.795943
295,-1214.795943
296,-1214.795943
297,-1214.795943
298,-1214.795943
299,-1214.795943
300,-1214.795943
301,-1214.795943
302,-1214.795943
303,-1214.795943
304,-1214.795943
305,-1214.795943
306,-1214.795943
307,-1214.795943
308,-1214.795943
309,-1214.795943
310,-1214.795943
311,-1214.795943
312,-1214.795943
313,-1214.795943
314,-1214.795943
315,-1214.795943
316,-1214.795943
317,-1214.795943
318,-1214.795943
319,-1214.795943
320,-1214.795943
321,-1214.795943
322,-1214.795943
323,-1214.795943
324,-1214.795943
325,-1214.795943
326,-1214.795943
327,-1214.795943
328,-1214.795943
329,-1214.795943
330,-1214.795943
331,-1214.795943
332,-1214.795943
333,-1214.795943
334,-1214.795943
335,-1214.795943
336,-1214.795943
337,-1214.795943
338,-2152.99785
339,-2152.99785
340,-2152.99785
341,-2152.99785
342,-2152.99785
343,-2152.99785
344,-2152.99785
345,-2152.99785
346,-2152.99785
