Episode,Reward
0,-0.566871
1,-0.566871
2,-0.566871
3,-0.566871
4,-0.566871
5,-0.566871
6,-0.566871
7,-0.566871
8,-0.566871
9,-0.566871
10,-0.566871
11,-0.566871
12,-0.566871
13,-0.566871
14,-0.566871
15,-0.566871
16,-0.566871
17,-0.566871
18,-0.566871
19,-0.566871
20,-0.566871
21,-0.566871
22,-0.566871
23,-0.566871
24,-0.566871
25,-0.566871
26,-0.566871
27,-0.566871
28,-0.566871
29,-0.566871
30,-0.566871
31,-0.566871
32,-0.566871
33,-0.566871
34,-0.566871
35,-0.566871
36,-0.566871
37,-0.566871
38,-0.566871
39,-0.566871
40,-0.566871
41,-0.566871
42,-0.566871
43,-0.566871
44,-0.566871
45,-0.566871
46,-0.566871
47,-0.566871
48,-0.566871
49,-0.566871
50,-0.566871
51,-0.566871
52,-0.566871
53,-0.566871
54,-0.566871
55,-0.566871
56,-0.566871
57,-0.566871
58,-0.566871
59,-0.566871
60,-0.566871
61,-0.566871
62,-0.566871
63,-0.566871
64,-0.566871
65,-0.566871
66,-0.566871
67,-0.566871
68,-0.566871
69,-0.566871
70,-0.566871
71,-0.566871
72,-0.566871
73,-0.566871
74,-0.566871
75,-0.566871
76,-0.566871
77,-0.566871
78,-0.566871
79,-0.566871
80,-0.566871
81,-0.566871
82,-0.566871
83,-0.566871
84,-0.566871
85,-0.566871
86,-0.566871
87,-0.566871
88,-0.566871
89,-0.566871
90,-0.566871
91,-0.566871
92,-0.566871
93,-0.566871
94,-0.566871
95,-0.566871
96,-0.566871
97,-0.566871
98,-0.566871
99,-0.566871
100,-0.566871
101,-0.566871
102,-0.566871
103,-0.566871
104,-0.566871
105,-0.566871
106,-0.566871
107,-0.566871
108,-0.566871
109,-0.566871
110,-0.566871
111,-0.566871
112,-0.566871
113,-0.566871
114,-0.566871
115,-0.566871
116,-0.566871
117,-0.566871
118,-0.566871
119,-0.566871
120,-0.566871
121,-0.566871
122,-0.566871
123,-0.566871
124,-0.566871
125,-0.566871
126,-0.566871
127,-1.134947
128,-1.134947
129,-1.134947
130,-1.134947
131,-1.134947
132,-1.134947
133,-1.134947
134,-1.134947
135,-1.134947
136,-1.134947
137,-1.134947
138,-1.134947
139,-1.134947
140,-1.134947
141,-1.134947
142,-1.134947
143,-1.134947
144,-1.134947
145,-1.134947
146,-1.134947
147,-1.134947
148,-1.134947
149,-1.134947
150,-1.134947
151,-1.134947
152,-1.134947
153,-1.134947
154,-1.134947
155,-1.134947
156,-0.669709
157,-0.669709
158,-0.669709
159,-0.669709
160,-0.669709
161,-0.669709
162,-0.669709
163,-0.669709
164,-0.669709
165,-0.669709
