Episode,Reward
0,-4.801405
1,-4.801405
2,-4.801405
3,-4.801405
4,-4.801405
5,-4.801405
6,-4.801405
7,-4.801405
8,-4.801405
9,-4.801405
10,-4.801405
11,-4.801405
12,-4.801405
13,-4.801405
14,-4.801405
15,-4.801405
16,-4.801405
17,-4.801405
18,-4.801405
19,-4.801405
20,-4.801405
21,-4.801405
22,-4.801405
23,-4.801405
24,-4.801405
25,-4.801405
26,-4.801405
27,-4.801405
28,-4.801405
29,-4.801405
30,-4.801405
31,-4.801405
32,-4.801405
33,-4.801405
34,-4.801405
35,-4.801405
36,-4.801405
37,-4.801405
38,-4.801405
39,-4.801405
40,-4.801405
41,-4.801405
42,-4.801405
43,-4.801405
44,-4.801405
45,-4.801405
46,-4.801405
47,-4.801405
48,-4.801405
49,-4.801405
50,-4.801405
51,-4.801405
52,-4.801405
53,-4.801405
54,-4.801405
55,-4.801405
56,-4.801405
57,-4.801405
58,-4.801405
59,-4.801405
60,-4.801405
61,-4.801405
62,-4.801405
63,-4.801405
64,-4.801405
65,-4.801405
66,-4.801405
67,-4.801405
68,-4.801405
69,-4.801405
70,-4.801405
71,-4.801405
72,-4.801405
73,-4.801405
74,-4.801405
75,-4.801405
76,-4.801405
77,-4.801405
78,-4.801405
79,-4.801405
80,-4.801405
81,-4.801405
82,-4.801405
83,-4.801405
84,-4.801405
85,-4.801405
86,-4.801405
87,-4.801405
88,-4.801405
89,-4.801405
90,-4.801405
91,-4.801405
92,-4.801405
93,-4.801405
94,-4.801405
95,-4.801405
96,-4.801405
97,-4.801405
98,-4.801405
99,-4.801405
100,-4.801405
101,-4.801405
102,-4.801405
103,-4.801405
104,-4.801405
105,-4.801405
106,-4.801405
107,-4.801405
108,-4.801405
109,-4.801405
110,-4.801405
111,-4.801405
112,-4.801405
113,-4.801405
114,-4.801405
115,-4.801405
116,-4.801405
117,-4.801405
118,-4.801405
119,-4.801405
120,-4.801405
121,-4.801405
122,-4.801405
123,-4.801405
124,-4.801405
125,-4.801405
126,-4.801405
127,-4.801405
128,-4.801405
129,-4.801405
130,-4.801405
131,-4.801405
132,-4.801405
133,-4.801405
134,-4.801405
135,-4.801405
136,-4.801405
137,-4.801405
138,-4.801405
139,-4.801405
140,-4.801405
141,-4.801405
142,-4.801405
143,-4.801405
144,-4.801405
145,-4.801405
146,-4.801405
147,-4.801405
148,-4.801405
149,-4.801405
150,-4.801405
151,-4.801405
152,-4.801405
153,-4.801405
154,-4.801405
155,-4.801405
156,-4.801405
157,-15.719569
158,-15.719569
159,-15.719569
160,-15.719569
161,-15.719569
162,-15.719569
163,-15.719569
164,-15.719569
165,-15.719569
166,-15.719569
167,-15.719569
168,-15.719569
169,-15.719569
170,-15.719569
171,-15.719569
172,-15.719569
173,-15.719569
174,-15.719569
175,-15.719569
176,-15.719569
177,-15.719569
178,-15.719569
179,-15.719569
180,-15.719569
181,-15.719569
182,-15.719569
183,-15.719569
184,-15.719569
185,-15.719569
186,-15.719569
187,-15.719569
188,-15.719569
189,-15.719569
190,-15.719569
191,-15.719569
192,-15.719569
193,-15.719569
194,-15.719569
195,-15.719569
196,-15.719569
197,-15.719569
198,-15.719569
199,-15.719569
200,-15.719569
201,-15.719569
202,-15.719569
203,-15.719569
204,-15.719569
205,-15.719569
206,-15.719569
207,-15.719569
208,-15.719569
209,-15.719569
210,-15.719569
211,-15.719569
212,-15.719569
213,-15.719569
214,-15.719569
215,-15.719569
216,-15.658388
217,-15.658388
218,-15.658388
219,-15.658388
220,-15.658388
221,-15.658388
222,-15.658388
223,-15.658388
224,-15.658388
225,-15.658388
226,-15.658388
227,-15.658388
228,-15.658388
229,-15.658388
230,-15.658388
231,-15.658388
232,-15.658388
233,-15.658388
234,-15.658388
235,-15.658388
236,-15.658388
237,-15.658388
238,-15.658388
239,-15.658388
240,-15.658388
241,-15.658388
242,-15.658388
243,-15.658388
244,-15.658388
245,-15.658388
246,-15.658388
247,-15.658388
248,-15.658388
249,-15.658388
250,-15.658388
251,-15.658388
252,-15.658388
253,-15.658388
254,-15.658388
255,-15.658388
256,-15.658388
257,-15.658388
258,-15.658388
259,-15.658388
260,-15.658388
261,-15.658388
262,-15.658388
263,-15.658388
264,-15.658388
265,-15.658388
266,-15.658388
267,-15.658388
268,-15.658388
269,-15.658388
270,-15.658388
271,-15.658388
272,-15.658388
273,-15.658388
274,-15.658388
275,-4.677673
276,-4.677673
277,-4.677673
278,-4.677673
279,-4.677673
280,-4.677673
281,-4.677673
282,-4.677673
283,-4.677673
284,-4.677673
285,-4.677673
286,-4.677673
287,-4.677673
288,-4.677673
289,-4.677673
290,-4.677673
291,-4.677673
292,-4.677673
293,-4.677673
294,-4.677673
295,-4.677673
296,-4.677673
297,-4.677673
298,-4.677673
299,-4.677673
300,-4.677673
301,-4.677673
302,-4.677673
303,-4.677673
304,-4.677673
305,-4.677673
306,-4.677673
307,-4.677673
308,-4.677673
309,-4.677673
310,-4.677673
311,-4.677673
312,-4.677673
313,-4.677673
314,-4.677673
315,-4.677673
316,-4.677673
317,-4.677673
318,-4.677673
319,-4.677673
320,-4.677673
321,-4.677673
322,-4.677673
323,-4.677673
324,-4.677673
325,-4.677673
326,-4.677673
327,-4.677673
328,-4.677673
329,-4.677673
330,-4.677673
331,-4.677673
332,-4.677673
333,-4.677673
334,-2.808982
335,-2.808982
336,-2.808982
337,-2.808982
338,-2.808982
339,-2.808982
340,-2.808982
341,-2.808982
342,-2.808982
343,-2.808982
