Episode,Reward
0,-12.554548
1,-12.554548
2,-12.554548
3,-12.554548
4,-12.554548
5,-12.554548
6,-12.554548
7,-12.554548
8,-12.554548
9,-12.554548
10,-12.554548
11,-12.554548
12,-12.554548
13,-12.554548
14,-12.554548
15,-12.554548
16,-12.554548
17,-12.554548
18,-12.554548
19,-12.554548
20,-12.554548
21,-12.554548
22,-12.554548
23,-12.554548
24,-12.554548
25,-12.554548
26,-12.554548
27,-12.554548
28,-12.554548
29,-12.554548
30,-12.554548
31,-12.554548
32,-12.554548
33,-12.554548
34,-12.554548
35,-12.554548
36,-12.554548
37,-12.554548
38,-12.554548
39,-12.554548
40,-12.554548
41,-12.554548
42,-12.554548
43,-12.554548
44,-12.554548
45,-12.554548
46,-12.554548
47,-12.554548
48,-12.554548
49,-12.554548
50,-12.554548
51,-12.554548
52,-12.554548
53,-12.554548
54,-12.554548
55,-12.554548
56,-12.554548
57,-12.554548
58,-12.554548
59,-12.554548
60,-12.554548
61,-12.554548
62,-12.554548
63,-12.554548
64,-12.554548
65,-12.554548
66,-12.554548
67,-12.554548
68,-12.554548
69,-12.554548
70,-12.554548
71,-12.554548
72,-12.554548
73,-12.554548
74,-12.554548
75,-12.554548
76,-12.554548
77,-12.554548
78,-12.554548
79,-12.554548
80,-12.554548
81,-12.554548
82,-12.554548
83,-12.554548
84,-12.554548
85,-12.554548
86,-12.554548
87,-12.554548
88,-12.554548
89,-12.554548
90,-12.554548
91,-12.554548
92,-12.554548
93,-12.554548
94,-12.554548
95,-12.554548
96,-12.554548
97,-12.554548
98,-12.554548
99,-12.554548
100,-12.554548
101,-12.554548
102,-12.554548
103,-12.554548
104,-12.554548
105,-12.554548
106,-12.554548
107,-12.554548
108,-12.554548
109,-12.554548
110,-12.554548
111,-12.554548
112,-12.554548
113,-12.554548
114,-12.554548
115,-12.554548
116,-12.554548
117,-12.554548
118,-12.554548
119,-12.554548
120,-12.554548
121,-12.554548
122,-12.554548
123,-12.554548
124,-12.554548
125,-12.554548
126,-12.554548
127,-12.554548
128,-12.554548
129,-12.554548
130,-12.554548
131,-12.554548
132,-12.554548
133,-12.554548
134,-12.554548
135,-12.554548
136,-12.554548
137,-12.554548
138,-12.554548
139,-12.554548
140,-12.554548
141,-12.554548
142,-12.554548
143,-12.554548
144,-12.554548
145,-12.554548
146,-12.554548
147,-12.554548
148,-12.554548
149,-12.554548
150,-12.554548
151,-12.554548
152,-12.554548
153,-12.554548
154,-12.554548
155,-12.554548
156,-12.554548
157,-12.554548
158,-13.845713
159,-13.845713
160,-13.845713
161,-13.845713
162,-13.845713
163,-13.845713
164,-13.845713
165,-13.845713
166,-13.845713
167,-13.845713
168,-13.845713
169,-13.845713
170,-13.845713
171,-13.845713
172,-13.845713
173,-13.845713
174,-13.845713
175,-13.845713
176,-13.845713
177,-13.845713
178,-13.845713
179,-13.845713
180,-13.845713
181,-13.845713
182,-13.845713
183,-13.845713
184,-13.845713
185,-13.845713
186,-13.845713
187,-13.845713
188,-13.845713
189,-13.845713
190,-13.845713
191,-13.845713
192,-13.845713
193,-13.845713
194,-13.845713
195,-13.845713
196,-13.845713
197,-13.845713
198,-13.845713
199,-13.845713
200,-13.845713
201,-13.845713
202,-13.845713
203,-13.845713
204,-13.845713
205,-13.845713
206,-13.845713
207,-13.845713
208,-13.845713
209,-13.845713
210,-13.845713
211,-13.845713
212,-13.845713
213,-13.845713
214,-13.845713
215,-13.845713
216,-13.845713
217,-14.860105
218,-14.860105
219,-14.860105
220,-14.860105
221,-14.860105
222,-14.860105
223,-14.860105
224,-14.860105
225,-14.860105
226,-14.860105
227,-14.860105
228,-14.860105
229,-14.860105
230,-14.860105
231,-14.860105
232,-14.860105
233,-14.860105
234,-14.860105
235,-14.860105
236,-14.860105
237,-14.860105
238,-14.860105
239,-14.860105
240,-14.860105
241,-14.860105
242,-14.860105
243,-14.860105
244,-14.860105
245,-14.860105
246,-14.860105
247,-14.860105
248,-14.860105
249,-14.860105
250,-14.860105
251,-14.860105
252,-14.860105
253,-14.860105
254,-14.860105
255,-14.860105
256,-14.860105
257,-14.860105
258,-14.860105
259,-14.860105
260,-14.860105
261,-14.860105
262,-14.860105
263,-14.860105
264,-14.860105
265,-14.860105
266,-14.860105
267,-14.860105
268,-14.860105
269,-14.860105
270,-14.860105
271,-14.860105
272,-14.860105
273,-14.860105
274,-14.860105
275,-14.860105
276,-17.885391
277,-17.885391
278,-17.885391
279,-17.885391
280,-17.885391
281,-17.885391
282,-17.885391
283,-17.885391
284,-17.885391
285,-17.885391
286,-17.885391
287,-17.885391
288,-17.885391
289,-17.885391
290,-17.885391
291,-17.885391
292,-17.885391
293,-17.885391
294,-17.885391
295,-17.885391
296,-17.885391
297,-17.885391
298,-17.885391
299,-17.885391
300,-17.885391
301,-17.885391
302,-17.885391
303,-17.885391
304,-17.885391
305,-17.885391
306,-17.885391
307,-17.885391
308,-17.885391
309,-17.885391
310,-17.885391
311,-17.885391
312,-17.885391
313,-17.885391
314,-17.885391
315,-17.885391
316,-17.885391
317,-17.885391
318,-17.885391
319,-17.885391
320,-17.885391
321,-17.885391
322,-17.885391
323,-17.885391
324,-17.885391
325,-17.885391
326,-17.885391
327,-17.885391
328,-17.885391
329,-17.885391
330,-17.885391
331,-17.885391
332,-17.885391
333,-17.885391
334,-17.885391
335,-17.620388
336,-17.620388
337,-17.620388
338,-17.620388
339,-17.620388
340,-17.620388
341,-17.620388
342,-17.620388
343,-17.620388
344,-17.620388
345,-17.620388
346,-17.620388
347,-17.620388
348,-17.620388
349,-17.620388
350,-17.620388
351,-17.620388
352,-17.620388
353,-17.620388
354,-17.620388
355,-17.620388
356,-17.620388
357,-17.620388
358,-17.620388
359,-17.620388
360,-17.620388
361,-17.620388
362,-17.620388
363,-17.620388
364,-17.620388
365,-17.620388
366,-17.620388
367,-17.620388
368,-17.620388
369,-17.620388
370,-17.620388
371,-17.620388
372,-17.620388
373,-17.620388
374,-17.620388
375,-17.620388
376,-17.620388
377,-17.620388
378,-17.620388
