Episode,Reward
0,-2.253953
1,-2.253953
2,-2.253953
3,-2.253953
4,-2.253953
5,-2.253953
6,-2.253953
7,-2.253953
8,-2.253953
9,-2.253953
10,-2.253953
11,-2.253953
12,-2.253953
13,-2.253953
14,-2.253953
15,-2.253953
16,-2.253953
17,-2.253953
18,-2.253953
19,-2.253953
20,-2.253953
21,-2.253953
22,-2.253953
23,-2.253953
24,-2.253953
25,-2.253953
26,-2.253953
27,-2.253953
28,-2.253953
29,-2.253953
30,-2.253953
31,-2.253953
32,-2.253953
33,-2.253953
34,-2.253953
35,-2.253953
36,-2.253953
37,-2.253953
38,-2.253953
39,-2.253953
40,-2.253953
41,-2.253953
42,-2.253953
43,-2.253953
44,-2.253953
45,-2.253953
46,-2.253953
47,-2.253953
48,-2.253953
49,-2.253953
50,-2.253953
51,-2.253953
52,-2.253953
53,-2.253953
54,-2.253953
55,-2.253953
56,-2.253953
57,-2.253953
58,-2.253953
59,-2.253953
60,-2.253953
61,-2.253953
62,-2.253953
63,-2.253953
64,-2.253953
65,-2.253953
66,-2.253953
67,-2.253953
68,-2.253953
69,-2.253953
70,-2.253953
71,-2.253953
72,-2.253953
73,-2.253953
74,-2.253953
75,-2.253953
76,-2.253953
77,-2.253953
78,-2.253953
79,-2.253953
80,-2.253953
81,-2.253953
82,-2.253953
83,-2.253953
84,-2.253953
85,-2.253953
86,-2.253953
87,-2.253953
88,-2.253953
89,-2.253953
90,-2.253953
91,-2.253953
92,-2.253953
93,-2.253953
94,-2.253953
95,-2.253953
96,-2.253953
97,-2.253953
98,-2.253953
99,-2.253953
100,-2.253953
101,-2.253953
102,-2.253953
103,-2.253953
104,-2.253953
105,-2.253953
106,-2.253953
107,-2.253953
108,-2.253953
109,-2.253953
110,-2.253953
111,-2.253953
112,-2.253953
113,-2.253953
114,-2.253953
115,-2.253953
116,-2.253953
117,-2.253953
118,-2.253953
119,-2.253953
120,-2.253953
121,-2.253953
122,-2.253953
123,-2.253953
124,-2.253953
125,-2.253953
126,-2.253953
127,-2.253953
128,-2.253953
129,-2.253953
130,-2.253953
131,-2.253953
132,-2.253953
133,-2.253953
134,-2.253953
135,-2.253953
136,-2.253953
137,-2.253953
138,-2.253953
139,-2.253953
140,-2.253953
141,-2.253953
142,-2.253953
143,-2.253953
144,-2.253953
145,-2.253953
146,-2.253953
147,-2.253953
148,-2.253953
149,-2.253953
150,-2.253953
151,-2.253953
152,-2.253953
153,-2.253953
154,-2.253953
155,-2.253953
156,-2.253953
157,-20.273241
158,-20.273241
159,-20.273241
160,-20.273241
161,-20.273241
162,-20.273241
163,-20.273241
164,-20.273241
165,-20.273241
166,-20.273241
167,-20.273241
168,-20.273241
169,-20.273241
170,-20.273241
