Episode,Reward
0,-8431.538514
1,-8431.538514
2,-8431.538514
3,-8431.538514
4,-8431.538514
5,-8431.538514
6,-8431.538514
7,-8431.538514
8,-8431.538514
9,-8431.538514
10,-8431.538514
11,-8431.538514
12,-8431.538514
13,-8431.538514
14,-8431.538514
15,-8431.538514
16,-8431.538514
17,-8431.538514
18,-8431.538514
19,-8431.538514
20,-8431.538514
21,-8431.538514
22,-8431.538514
23,-8431.538514
24,-8431.538514
25,-8431.538514
26,-8431.538514
27,-8431.538514
28,-8431.538514
29,-8431.538514
30,-8431.538514
31,-8431.538514
32,-8431.538514
33,-8431.538514
34,-8431.538514
35,-8431.538514
36,-8431.538514
37,-8431.538514
38,-8431.538514
39,-8431.538514
40,-8431.538514
41,-8431.538514
42,-8431.538514
43,-8431.538514
44,-8431.538514
45,-8431.538514
46,-8431.538514
47,-8431.538514
48,-8431.538514
49,-8431.538514
50,-8431.538514
51,-8431.538514
52,-8431.538514
53,-8431.538514
54,-8431.538514
55,-8431.538514
56,-8431.538514
57,-8431.538514
58,-8431.538514
59,-8431.538514
60,-8431.538514
61,-8431.538514
62,-8431.538514
63,-8431.538514
64,-8431.538514
65,-8431.538514
66,-8431.538514
67,-8431.538514
68,-8431.538514
69,-8431.538514
70,-8431.538514
71,-8431.538514
72,-8431.538514
73,-8431.538514
74,-8431.538514
75,-8431.538514
76,-8431.538514
77,-8431.538514
78,-8431.538514
79,-8431.538514
80,-8431.538514
81,-8431.538514
82,-8431.538514
83,-8431.538514
84,-8431.538514
85,-8431.538514
86,-8431.538514
87,-8431.538514
88,-8431.538514
89,-8431.538514
90,-8431.538514
91,-8431.538514
92,-8431.538514
93,-8431.538514
94,-8431.538514
95,-8431.538514
96,-8431.538514
97,-8431.538514
98,-8431.538514
99,-8431.538514
100,-8431.538514
101,-8431.538514
102,-8431.538514
103,-8431.538514
104,-8431.538514
105,-8431.538514
106,-8431.538514
107,-8431.538514
108,-8431.538514
109,-8431.538514
110,-8431.538514
111,-8431.538514
112,-8431.538514
113,-8431.538514
114,-8431.538514
115,-8431.538514
116,-8431.538514
117,-8431.538514
118,-8431.538514
119,-8431.538514
120,-8431.538514
121,-8431.538514
122,-8431.538514
123,-8431.538514
124,-8431.538514
125,-8431.538514
126,-8431.538514
127,-8431.538514
128,-8431.538514
129,-8431.538514
130,-8431.538514
131,-8431.538514
132,-8431.538514
133,-8431.538514
134,-8431.538514
135,-8431.538514
136,-8431.538514
137,-8431.538514
138,-8431.538514
139,-8431.538514
140,-8431.538514
141,-8431.538514
142,-8431.538514
143,-8431.538514
144,-8431.538514
145,-8431.538514
146,-8431.538514
147,-8431.538514
148,-8431.538514
149,-8431.538514
150,-8431.538514
151,-8431.538514
152,-8431.538514
153,-8431.538514
154,-8431.538514
155,-8431.538514
156,-8431.538514
157,-8431.538514
158,-8431.538514
159,-8431.538514
160,-8431.538514
161,-8431.538514
162,-8431.538514
163,-8431.538514
164,-8431.538514
165,-8431.538514
166,-8431.538514
167,-8431.538514
168,-8431.538514
169,-8431.538514
170,-8431.538514
171,-8431.538514
172,-8431.538514
173,-8431.538514
174,-8431.538514
175,-8431.538514
176,-8431.538514
177,-8431.538514
178,-8431.538514
179,-8431.538514
180,-8431.538514
181,-8431.538514
182,-8431.538514
183,-8431.538514
184,-8431.538514
185,-8431.538514
186,-8431.538514
187,-8431.538514
188,-8431.538514
189,-8431.538514
190,-8431.538514
191,-8431.538514
192,-8431.538514
193,-8431.538514
194,-8431.538514
195,-8431.538514
196,-8431.538514
197,-8431.538514
198,-8431.538514
199,-8431.538514
200,-8431.538514
201,-8431.538514
202,-8431.538514
203,-8431.538514
204,-8431.538514
205,-8431.538514
206,-8431.538514
207,-8431.538514
208,-8431.538514
209,-8431.538514
210,-8431.538514
211,-8431.538514
212,-8431.538514
213,-8431.538514
214,-8431.538514
215,-8431.538514
216,-8431.538514
217,-8431.538514
218,-8431.538514
219,-15582.715979
220,-15582.715979
221,-15582.715979
222,-15582.715979
223,-15582.715979
224,-15582.715979
225,-15582.715979
226,-15582.715979
227,-15582.715979
228,-15582.715979
229,-15582.715979
230,-15582.715979
231,-15582.715979
232,-15582.715979
233,-15582.715979
234,-15582.715979
235,-15582.715979
236,-15582.715979
237,-15582.715979
238,-15582.715979
239,-15582.715979
240,-15582.715979
241,-15582.715979
242,-15582.715979
243,-15582.715979
244,-15582.715979
245,-15582.715979
246,-15582.715979
247,-15582.715979
248,-15582.715979
249,-15582.715979
250,-15582.715979
251,-15582.715979
252,-15582.715979
253,-15582.715979
254,-15582.715979
255,-15582.715979
256,-15582.715979
257,-15582.715979
258,-15582.715979
259,-15582.715979
260,-15582.715979
261,-15582.715979
262,-15582.715979
263,-15582.715979
264,-15582.715979
265,-15582.715979
266,-15582.715979
267,-15582.715979
268,-15582.715979
269,-15582.715979
270,-15582.715979
271,-15582.715979
272,-15582.715979
273,-15582.715979
274,-15582.715979
275,-15582.715979
276,-15582.715979
277,-15582.715979
278,-15582.715979
279,-15582.715979
280,-15582.715979
281,-15582.715979
282,-15582.715979
283,-15582.715979
284,-15582.715979
285,-15582.715979
286,-15582.715979
287,-15582.715979
288,-15582.715979
289,-15582.715979
290,-15582.715979
291,-15582.715979
292,-15582.715979
293,-15582.715979
294,-15582.715979
295,-15582.715979
296,-15582.715979
297,-15582.715979
298,-15582.715979
299,-15582.715979
300,-15582.715979
301,-15582.715979
302,-15582.715979
303,-15582.715979
304,-15582.715979
305,-15582.715979
306,-15582.715979
307,-15582.715979
308,-15582.715979
309,-15582.715979
310,-15582.715979
311,-15582.715979
312,-15582.715979
313,-15582.715979
314,-15582.715979
315,-15582.715979
316,-15582.715979
317,-15582.715979
318,-15582.715979
319,-15582.715979
320,-15582.715979
321,-15582.715979
322,-15582.715979
323,-15582.715979
324,-15582.715979
325,-15582.715979
326,-15582.715979
327,-15582.715979
328,-15582.715979
329,-15582.715979
330,-15582.715979
331,-15582.715979
332,-15582.715979
333,-15582.715979
334,-15582.715979
335,-15582.715979
336,-15582.715979
337,-15582.715979
338,-15582.715979
339,-5683.095494
340,-5683.095494
341,-5683.095494
342,-5683.095494
343,-5683.095494
344,-5683.095494
345,-5683.095494
346,-5683.095494
347,-5683.095494
348,-5683.095494
349,-5683.095494
350,-5683.095494
351,-5683.095494
352,-5683.095494
353,-5683.095494
354,-5683.095494
355,-5683.095494
356,-5683.095494
357,-5683.095494
358,-5683.095494
359,-5683.095494
360,-5683.095494
361,-5683.095494
362,-5683.095494
363,-5683.095494
364,-5683.095494
365,-5683.095494
366,-5683.095494
367,-5683.095494
368,-5683.095494
369,-5683.095494
370,-5683.095494
371,-5683.095494
372,-5683.095494
373,-5683.095494
374,-5683.095494
375,-5683.095494
376,-5683.095494
377,-5683.095494
378,-5683.095494
379,-5683.095494
380,-5683.095494
381,-5683.095494
382,-5683.095494
383,-5683.095494
384,-5683.095494
385,-5683.095494
386,-5683.095494
387,-5683.095494
388,-5683.095494
389,-5683.095494
390,-5683.095494
391,-5683.095494
392,-5683.095494
393,-5683.095494
394,-5683.095494
395,-5683.095494
396,-5683.095494
397,-5683.095494
398,-5683.095494
399,-5683.095494
400,-5683.095494
401,-5683.095494
402,-5683.095494
403,-5683.095494
404,-5683.095494
405,-5683.095494
406,-5683.095494
407,-5683.095494
408,-5683.095494
409,-5683.095494
410,-5683.095494
411,-5683.095494
412,-5683.095494
413,-5683.095494
414,-5683.095494
415,-5683.095494
416,-5683.095494
417,-5683.095494
418,-5683.095494
419,-5683.095494
420,-5683.095494
421,-5683.095494
422,-5683.095494
423,-5683.095494
424,-5683.095494
425,-5683.095494
426,-5683.095494
427,-5683.095494
428,-5683.095494
429,-5683.095494
430,-5683.095494
431,-5683.095494
432,-5683.095494
433,-5683.095494
434,-5683.095494
435,-5683.095494
436,-5683.095494
437,-5683.095494
438,-5683.095494
439,-5683.095494
440,-5683.095494
441,-5683.095494
442,-5683.095494
443,-5683.095494
444,-5683.095494
445,-5683.095494
446,-5683.095494
447,-5683.095494
448,-5683.095494
449,-5683.095494
450,-5683.095494
451,-5683.095494
452,-5683.095494
453,-5683.095494
454,-5683.095494
455,-5683.095494
456,-5683.095494
457,-5683.095494
458,-5683.095494
459,-5517.28778
460,-5517.28778
461,-5517.28778
462,-5517.28778
463,-5517.28778
464,-5517.28778
465,-5517.28778
466,-5517.28778
467,-5517.28778
468,-5517.28778
469,-5517.28778
470,-5517.28778
471,-5517.28778
472,-5517.28778
473,-5517.28778
474,-5517.28778
475,-5517.28778
476,-5517.28778
477,-5517.28778
478,-5517.28778
479,-5517.28778
480,-5517.28778
481,-5517.28778
482,-5517.28778
483,-5517.28778
484,-5517.28778
485,-5517.28778
486,-5517.28778
487,-5517.28778
488,-5517.28778
489,-5517.28778
490,-5517.28778
491,-5517.28778
492,-5517.28778
493,-5517.28778
494,-5517.28778
495,-5517.28778
496,-5517.28778
497,-5517.28778
498,-5517.28778
499,-5517.28778
500,-5517.28778
501,-5517.28778
502,-5517.28778
503,-5517.28778
504,-5517.28778
505,-5517.28778
506,-5517.28778
507,-5517.28778
508,-5517.28778
509,-5517.28778
510,-5517.28778
511,-5517.28778
512,-5517.28778
513,-5517.28778
514,-5517.28778
515,-5517.28778
516,-5517.28778
517,-5517.28778
518,-5517.28778
519,-5517.28778
520,-5517.28778
521,-5517.28778
522,-5517.28778
523,-5517.28778
524,-5517.28778
525,-5517.28778
526,-5517.28778
527,-5517.28778
528,-5517.28778
529,-5517.28778
530,-5517.28778
531,-5517.28778
532,-5517.28778
533,-5517.28778
534,-5517.28778
535,-5517.28778
536,-5517.28778
537,-5517.28778
538,-5517.28778
539,-5517.28778
540,-5517.28778
541,-5517.28778
542,-5517.28778
543,-5517.28778
544,-5517.28778
545,-5517.28778
546,-5517.28778
547,-5517.28778
548,-5517.28778
549,-5517.28778
550,-5517.28778
551,-5517.28778
552,-5517.28778
553,-5517.28778
554,-5517.28778
555,-5517.28778
556,-5517.28778
557,-5517.28778
558,-5517.28778
559,-5517.28778
560,-5517.28778
561,-5517.28778
562,-5517.28778
563,-5517.28778
564,-5517.28778
565,-5517.28778
566,-5517.28778
567,-5517.28778
568,-5517.28778
569,-5517.28778
570,-5517.28778
571,-5517.28778
572,-5517.28778
573,-5517.28778
574,-5517.28778
575,-5517.28778
576,-5517.28778
577,-5517.28778
578,-5517.28778
579,-6050.601894
580,-6050.601894
581,-6050.601894
582,-6050.601894
583,-6050.601894
584,-6050.601894
